X_mm,Y_mm,Z_mm,PowerDensity_W_per_mm3
13.3,12.3,0.075,6.652046783625732
13.3,12.8,0.075,6.652046783625732
13.3,13.3,0.075,6.652046783625732
13.3,13.8,0.075,6.652046783625732
13.3,14.3,0.075,6.652046783625732
13.3,14.8,0.075,6.652046783625732
13.3,15.3,0.075,6.652046783625732
13.3,15.8,0.075,6.652046783625732
13.8,4.3,0.075,6.652046783625732
13.8,4.8,0.075,6.652046783625732
13.8,5.3,0.075,6.652046783625732
13.8,5.8,0.075,6.652046783625732
13.8,6.3,0.075,6.652046783625732
13.8,6.8,0.075,6.652046783625732
13.8,7.3,0.075,6.652046783625732
13.8,7.8,0.075,6.652046783625732
13.8,8.3,0.075,6.652046783625732
13.8,8.8,0.075,6.652046783625732
13.8,9.3,0.075,6.652046783625732
13.8,9.8,0.075,6.652046783625732
13.8,10.3,0.075,6.652046783625732
13.8,10.8,0.075,6.652046783625732
13.8,11.3,0.075,6.652046783625732
13.8,11.8,0.075,6.652046783625732
13.8,12.3,0.075,6.652046783625732
13.8,12.8,0.075,6.652046783625732
13.8,13.3,0.075,6.652046783625732
13.8,13.8,0.075,6.652046783625732
13.8,14.3,0.075,6.652046783625732
13.8,14.8,0.075,6.652046783625732
13.8,15.3,0.075,6.652046783625732
13.8,15.8,0.075,6.652046783625732
14.3,4.3,0.075,6.652046783625732
14.3,4.8,0.075,6.652046783625732
14.3,5.3,0.075,6.652046783625732
14.3,5.8,0.075,6.652046783625732
14.3,6.3,0.075,6.652046783625732
14.3,6.8,0.075,6.652046783625732
14.3,7.3,0.075,6.652046783625732
14.3,7.8,0.075,6.652046783625732
14.3,8.3,0.075,6.652046783625732
14.3,8.8,0.075,6.652046783625732
14.3,9.3,0.075,6.652046783625732
14.3,9.8,0.075,6.652046783625732
14.3,10.3,0.075,6.652046783625732
14.3,10.8,0.075,6.652046783625732
14.3,11.3,0.075,6.652046783625732
14.3,11.8,0.075,6.652046783625732
14.3,12.3,0.075,6.652046783625732
14.3,12.8,0.075,6.652046783625732
14.3,13.3,0.075,6.652046783625732
14.3,13.8,0.075,6.652046783625732
14.3,14.3,0.075,6.652046783625732
14.3,14.8,0.075,6.652046783625732
14.3,15.3,0.075,6.652046783625732
14.3,15.8,0.075,6.652046783625732
0.5,16.55,0.075,6.652046783625732
0.5,17.05,0.075,6.652046783625732
0.5,17.55,0.075,6.652046783625732
0.5,18.05,0.075,6.652046783625732
0.5,18.55,0.075,6.652046783625732
0.5,19.05,0.075,6.652046783625732
0.5,19.55,0.075,6.652046783625732
0.5,20.05,0.075,6.652046783625732
0.5,20.55,0.075,6.652046783625732
0.5,21.05,0.075,6.652046783625732
0.5,21.55,0.075,6.652046783625732
0.5,22.05,0.075,6.652046783625732
0.5,22.55,0.075,6.652046783625732
0.5,23.05,0.075,6.652046783625732
0.5,23.55,0.075,6.652046783625732
0.5,24.05,0.075,6.652046783625732
0.5,24.55,0.075,6.652046783625732
0.5,25.05,0.075,6.652046783625732
0.5,25.55,0.075,6.652046783625732
0.5,26.05,0.075,6.652046783625732
0.5,26.55,0.075,6.652046783625732
0.5,27.05,0.075,6.652046783625732
0.5,27.55,0.075,6.652046783625732
0.5,28.05,0.075,6.652046783625732
1.0,16.55,0.075,6.652046783625732
1.0,17.05,0.075,6.652046783625732
1.0,17.55,0.075,6.652046783625732
1.0,18.05,0.075,6.652046783625732
1.0,18.55,0.075,6.652046783625732
1.0,19.05,0.075,6.652046783625732
1.0,19.55,0.075,6.652046783625732
1.0,20.05,0.075,6.652046783625732
1.0,20.55,0.075,6.652046783625732
1.0,21.05,0.075,6.652046783625732
1.0,21.55,0.075,6.652046783625732
1.0,22.05,0.075,6.652046783625732
1.0,22.55,0.075,6.652046783625732
1.0,23.05,0.075,6.652046783625732
1.0,23.55,0.075,6.652046783625732
1.0,24.05,0.075,6.652046783625732
1.0,24.55,0.075,6.652046783625732
1.0,25.05,0.075,6.652046783625732
1.0,25.55,0.075,6.652046783625732
1.0,26.05,0.075,6.652046783625732
1.0,26.55,0.075,6.652046783625732
1.0,27.05,0.075,6.652046783625732
1.0,27.55,0.075,6.652046783625732
1.0,28.05,0.075,6.652046783625732
1.5,16.55,0.075,6.652046783625732
1.5,17.05,0.075,6.652046783625732
1.5,17.55,0.075,6.652046783625732
1.5,18.05,0.075,6.652046783625732
1.5,18.55,0.075,6.652046783625732
1.5,19.05,0.075,6.652046783625732
1.5,19.55,0.075,6.652046783625732
1.5,20.05,0.075,6.652046783625732
1.5,20.55,0.075,6.652046783625732
1.5,21.05,0.075,6.652046783625732
1.5,21.55,0.075,6.652046783625732
1.5,22.05,0.075,6.652046783625732
1.5,22.55,0.075,6.652046783625732
1.5,23.05,0.075,6.652046783625732
1.5,23.55,0.075,6.652046783625732
1.5,24.05,0.075,6.652046783625732
1.5,24.55,0.075,6.652046783625732
1.5,25.05,0.075,6.652046783625732
1.5,25.55,0.075,6.652046783625732
1.5,26.05,0.075,6.652046783625732
1.5,26.55,0.075,6.652046783625732
1.5,27.05,0.075,6.652046783625732
1.5,27.55,0.075,6.652046783625732
1.5,28.05,0.075,6.652046783625732
2.0,16.55,0.075,6.652046783625732
2.0,17.05,0.075,6.652046783625732
2.0,17.55,0.075,6.652046783625732
2.0,18.05,0.075,6.652046783625732
2.0,18.55,0.075,6.652046783625732
2.0,19.05,0.075,6.652046783625732
2.0,19.55,0.075,6.652046783625732
2.0,20.05,0.075,6.652046783625732
2.0,20.55,0.075,6.652046783625732
2.0,21.05,0.075,6.652046783625732
2.0,21.55,0.075,6.652046783625732
2.0,22.05,0.075,6.652046783625732
2.0,22.55,0.075,6.652046783625732
2.0,23.05,0.075,6.652046783625732
2.0,23.55,0.075,6.652046783625732
2.0,24.05,0.075,6.652046783625732
2.0,24.55,0.075,6.652046783625732
2.0,25.05,0.075,6.652046783625732
2.0,25.55,0.075,6.652046783625732
2.0,26.05,0.075,6.652046783625732
2.0,26.55,0.075,6.652046783625732
2.0,27.05,0.075,6.652046783625732
2.0,27.55,0.075,6.652046783625732
2.0,28.05,0.075,6.652046783625732
2.5,16.55,0.075,6.652046783625732
2.5,17.05,0.075,6.652046783625732
2.5,17.55,0.075,6.652046783625732
2.5,18.05,0.075,6.652046783625732
2.5,18.55,0.075,6.652046783625732
2.5,19.05,0.075,6.652046783625732
2.5,19.55,0.075,6.652046783625732
2.5,20.05,0.075,6.652046783625732
2.5,20.55,0.075,6.652046783625732
2.5,21.05,0.075,6.652046783625732
2.5,21.55,0.075,6.652046783625732
2.5,22.05,0.075,6.652046783625732
2.5,22.55,0.075,6.652046783625732
2.5,23.05,0.075,6.652046783625732
2.5,23.55,0.075,6.652046783625732
2.5,24.05,0.075,6.652046783625732
2.5,24.55,0.075,6.652046783625732
2.5,25.05,0.075,6.652046783625732
2.5,25.55,0.075,6.652046783625732
2.5,26.05,0.075,6.652046783625732
2.5,26.55,0.075,6.652046783625732
2.5,27.05,0.075,6.652046783625732
2.5,27.55,0.075,6.652046783625732
2.5,28.05,0.075,6.652046783625732
3.0,16.55,0.075,6.652046783625732
3.0,17.05,0.075,6.652046783625732
3.0,17.55,0.075,6.652046783625732
3.0,18.05,0.075,6.652046783625732
3.0,18.55,0.075,6.652046783625732
3.0,19.05,0.075,6.652046783625732
3.0,19.55,0.075,6.652046783625732
3.0,20.05,0.075,6.652046783625732
3.0,20.55,0.075,6.652046783625732
3.0,21.05,0.075,6.652046783625732
3.0,21.55,0.075,6.652046783625732
3.0,22.05,0.075,6.652046783625732
3.0,22.55,0.075,6.652046783625732
3.0,23.05,0.075,6.652046783625732
3.0,23.55,0.075,6.652046783625732
3.0,24.05,0.075,6.652046783625732
3.0,24.55,0.075,6.652046783625732
3.0,25.05,0.075,6.652046783625732
3.0,25.55,0.075,6.652046783625732
3.0,26.05,0.075,6.652046783625732
3.0,26.55,0.075,6.652046783625732
3.0,27.05,0.075,6.652046783625732
3.0,27.55,0.075,6.652046783625732
3.0,28.05,0.075,6.652046783625732
3.5,16.55,0.075,6.652046783625732
3.5,17.05,0.075,6.652046783625732
3.5,17.55,0.075,6.652046783625732
3.5,18.05,0.075,6.652046783625732
3.5,18.55,0.075,6.652046783625732
3.5,19.05,0.075,6.652046783625732
3.5,19.55,0.075,6.652046783625732
3.5,20.05,0.075,6.652046783625732
3.5,20.55,0.075,6.652046783625732
3.5,21.05,0.075,6.652046783625732
3.5,21.55,0.075,6.652046783625732
3.5,22.05,0.075,6.652046783625732
3.5,22.55,0.075,6.652046783625732
3.5,23.05,0.075,6.652046783625732
3.5,23.55,0.075,6.652046783625732
3.5,24.05,0.075,6.652046783625732
3.5,24.55,0.075,6.652046783625732
3.5,25.05,0.075,6.652046783625732
3.5,25.55,0.075,6.652046783625732
3.5,26.05,0.075,6.652046783625732
3.5,26.55,0.075,6.652046783625732
3.5,27.05,0.075,6.652046783625732
3.5,27.55,0.075,6.652046783625732
3.5,28.05,0.075,6.652046783625732
4.0,16.55,0.075,6.652046783625732
4.0,17.05,0.075,6.652046783625732
4.0,17.55,0.075,6.652046783625732
4.0,18.05,0.075,6.652046783625732
4.0,18.55,0.075,6.652046783625732
4.0,19.05,0.075,6.652046783625732
4.0,19.55,0.075,6.652046783625732
4.0,20.05,0.075,6.652046783625732
4.0,20.55,0.075,6.652046783625732
4.0,21.05,0.075,6.652046783625732
4.0,21.55,0.075,6.652046783625732
4.0,22.05,0.075,6.652046783625732
4.0,22.55,0.075,6.652046783625732
4.0,23.05,0.075,6.652046783625732
4.0,23.55,0.075,6.652046783625732
4.0,24.05,0.075,6.652046783625732
4.0,24.55,0.075,6.652046783625732
4.0,25.05,0.075,6.652046783625732
4.0,25.55,0.075,6.652046783625732
4.0,26.05,0.075,6.652046783625732
4.0,26.55,0.075,6.652046783625732
4.0,27.05,0.075,6.652046783625732
4.0,27.55,0.075,6.652046783625732
4.0,28.05,0.075,6.652046783625732
10.8,16.55,0.075,6.652046783625732
10.8,17.05,0.075,6.652046783625732
10.8,17.55,0.075,6.652046783625732
10.8,18.05,0.075,6.652046783625732
10.8,18.55,0.075,6.652046783625732
10.8,19.05,0.075,6.652046783625732
10.8,19.55,0.075,6.652046783625732
10.8,20.05,0.075,6.652046783625732
10.8,20.55,0.075,6.652046783625732
10.8,21.05,0.075,6.652046783625732
10.8,21.55,0.075,6.652046783625732
10.8,22.05,0.075,6.652046783625732
10.8,22.55,0.075,6.652046783625732
10.8,23.05,0.075,6.652046783625732
10.8,23.55,0.075,6.652046783625732
10.8,24.05,0.075,6.652046783625732
10.8,24.55,0.075,6.652046783625732
10.8,25.05,0.075,6.652046783625732
10.8,25.55,0.075,6.652046783625732
10.8,26.05,0.075,6.652046783625732
10.8,26.55,0.075,6.652046783625732
10.8,27.05,0.075,6.652046783625732
10.8,27.55,0.075,6.652046783625732
10.8,28.05,0.075,6.652046783625732
11.3,16.55,0.075,6.652046783625732
11.3,17.05,0.075,6.652046783625732
11.3,17.55,0.075,6.652046783625732
11.3,18.05,0.075,6.652046783625732
11.3,18.55,0.075,6.652046783625732
11.3,19.05,0.075,6.652046783625732
11.3,19.55,0.075,6.652046783625732
11.3,20.05,0.075,6.652046783625732
11.3,20.55,0.075,6.652046783625732
11.3,21.05,0.075,6.652046783625732
11.3,21.55,0.075,6.652046783625732
11.3,22.05,0.075,6.652046783625732
11.3,22.55,0.075,6.652046783625732
11.3,23.05,0.075,6.652046783625732
11.3,23.55,0.075,6.652046783625732
11.3,24.05,0.075,6.652046783625732
11.3,24.55,0.075,6.652046783625732
11.3,25.05,0.075,6.652046783625732
11.3,25.55,0.075,6.652046783625732
11.3,26.05,0.075,6.652046783625732
11.3,26.55,0.075,6.652046783625732
11.3,27.05,0.075,6.652046783625732
11.3,27.55,0.075,6.652046783625732
11.3,28.05,0.075,6.652046783625732
11.8,16.55,0.075,6.652046783625732
11.8,17.05,0.075,6.652046783625732
11.8,17.55,0.075,6.652046783625732
11.8,18.05,0.075,6.652046783625732
11.8,18.55,0.075,6.652046783625732
11.8,19.05,0.075,6.652046783625732
11.8,19.55,0.075,6.652046783625732
11.8,20.05,0.075,6.652046783625732
11.8,20.55,0.075,6.652046783625732
11.8,21.05,0.075,6.652046783625732
11.8,21.55,0.075,6.652046783625732
11.8,22.05,0.075,6.652046783625732
11.8,22.55,0.075,6.652046783625732
11.8,23.05,0.075,6.652046783625732
11.8,23.55,0.075,6.652046783625732
11.8,24.05,0.075,6.652046783625732
11.8,24.55,0.075,6.652046783625732
11.8,25.05,0.075,6.652046783625732
11.8,25.55,0.075,6.652046783625732
11.8,26.05,0.075,6.652046783625732
11.8,26.55,0.075,6.652046783625732
11.8,27.05,0.075,6.652046783625732
11.8,27.55,0.075,6.652046783625732
11.8,28.05,0.075,6.652046783625732
12.3,16.55,0.075,6.652046783625732
12.3,17.05,0.075,6.652046783625732
12.3,17.55,0.075,6.652046783625732
12.3,18.05,0.075,6.652046783625732
12.3,18.55,0.075,6.652046783625732
12.3,19.05,0.075,6.652046783625732
12.3,19.55,0.075,6.652046783625732
12.3,20.05,0.075,6.652046783625732
12.3,20.55,0.075,6.652046783625732
12.3,21.05,0.075,6.652046783625732
12.3,21.55,0.075,6.652046783625732
12.3,22.05,0.075,6.652046783625732
12.3,22.55,0.075,6.652046783625732
12.3,23.05,0.075,6.652046783625732
12.3,23.55,0.075,6.652046783625732
12.3,24.05,0.075,6.652046783625732
12.3,24.55,0.075,6.652046783625732
12.3,25.05,0.075,6.652046783625732
12.3,25.55,0.075,6.652046783625732
12.3,26.05,0.075,6.652046783625732
12.3,26.55,0.075,6.652046783625732
12.3,27.05,0.075,6.652046783625732
12.3,27.55,0.075,6.652046783625732
12.3,28.05,0.075,6.652046783625732
12.8,16.55,0.075,6.652046783625732
12.8,17.05,0.075,6.652046783625732
12.8,17.55,0.075,6.652046783625732
12.8,18.05,0.075,6.652046783625732
12.8,18.55,0.075,6.652046783625732
12.8,19.05,0.075,6.652046783625732
12.8,19.55,0.075,6.652046783625732
12.8,20.05,0.075,6.652046783625732
12.8,20.55,0.075,6.652046783625732
12.8,21.05,0.075,6.652046783625732
12.8,21.55,0.075,6.652046783625732
12.8,22.05,0.075,6.652046783625732
12.8,22.55,0.075,6.652046783625732
12.8,23.05,0.075,6.652046783625732
12.8,23.55,0.075,6.652046783625732
12.8,24.05,0.075,6.652046783625732
12.8,24.55,0.075,6.652046783625732
12.8,25.05,0.075,6.652046783625732
12.8,25.55,0.075,6.652046783625732
12.8,26.05,0.075,6.652046783625732
12.8,26.55,0.075,6.652046783625732
12.8,27.05,0.075,6.652046783625732
12.8,27.55,0.075,6.652046783625732
12.8,28.05,0.075,6.652046783625732
13.3,16.55,0.075,6.652046783625732
13.3,17.05,0.075,6.652046783625732
13.3,17.55,0.075,6.652046783625732
13.3,18.05,0.075,6.652046783625732
13.3,18.55,0.075,6.652046783625732
13.3,19.05,0.075,6.652046783625732
13.3,19.55,0.075,6.652046783625732
13.3,20.05,0.075,6.652046783625732
13.3,20.55,0.075,6.652046783625732
13.3,21.05,0.075,6.652046783625732
13.3,21.55,0.075,6.652046783625732
13.3,22.05,0.075,6.652046783625732
13.3,22.55,0.075,6.652046783625732
13.3,23.05,0.075,6.652046783625732
13.3,23.55,0.075,6.652046783625732
13.3,24.05,0.075,6.652046783625732
13.3,24.55,0.075,6.652046783625732
13.3,25.05,0.075,6.652046783625732
13.3,25.55,0.075,6.652046783625732
13.3,26.05,0.075,6.652046783625732
13.3,26.55,0.075,6.652046783625732
13.3,27.05,0.075,6.652046783625732
13.3,27.55,0.075,6.652046783625732
13.3,28.05,0.075,6.652046783625732
13.8,16.55,0.075,6.652046783625732
13.8,17.05,0.075,6.652046783625732
13.8,17.55,0.075,6.652046783625732
13.8,18.05,0.075,6.652046783625732
13.8,18.55,0.075,6.652046783625732
13.8,19.05,0.075,6.652046783625732
13.8,19.55,0.075,6.652046783625732
13.8,20.05,0.075,6.652046783625732
13.8,20.55,0.075,6.652046783625732
13.8,21.05,0.075,6.652046783625732
13.8,21.55,0.075,6.652046783625732
13.8,22.05,0.075,6.652046783625732
13.8,22.55,0.075,6.652046783625732
13.8,23.05,0.075,6.652046783625732
13.8,23.55,0.075,6.652046783625732
13.8,24.05,0.075,6.652046783625732
13.8,24.55,0.075,6.652046783625732
13.8,25.05,0.075,6.652046783625732
13.8,25.55,0.075,6.652046783625732
13.8,26.05,0.075,6.652046783625732
13.8,26.55,0.075,6.652046783625732
13.8,27.05,0.075,6.652046783625732
13.8,27.55,0.075,6.652046783625732
13.8,28.05,0.075,6.652046783625732
14.3,16.55,0.075,6.652046783625732
14.3,17.05,0.075,6.652046783625732
14.3,17.55,0.075,6.652046783625732
14.3,18.05,0.075,6.652046783625732
14.3,18.55,0.075,6.652046783625732
14.3,19.05,0.075,6.652046783625732
14.3,19.55,0.075,6.652046783625732
14.3,20.05,0.075,6.652046783625732
14.3,20.55,0.075,6.652046783625732
14.3,21.05,0.075,6.652046783625732
14.3,21.55,0.075,6.652046783625732
14.3,22.05,0.075,6.652046783625732
14.3,22.55,0.075,6.652046783625732
14.3,23.05,0.075,6.652046783625732
14.3,23.55,0.075,6.652046783625732
14.3,24.05,0.075,6.652046783625732
14.3,24.55,0.075,6.652046783625732
14.3,25.05,0.075,6.652046783625732
14.3,25.55,0.075,6.652046783625732
14.3,26.05,0.075,6.652046783625732
14.3,26.55,0.075,6.652046783625732
14.3,27.05,0.075,6.652046783625732
14.3,27.55,0.075,6.652046783625732
14.3,28.05,0.075,6.652046783625732
4.85,4.3,0.075,0.8888888888888888
4.85,4.8,0.075,0.8888888888888888
4.85,5.3,0.075,0.8888888888888888
4.85,5.8,0.075,0.8888888888888888
5.35,4.3,0.075,0.8888888888888888
5.35,4.8,0.075,0.8888888888888888
5.35,5.3,0.075,0.8888888888888888
5.35,5.8,0.075,0.8888888888888888
5.85,4.3,0.075,0.8888888888888888
5.85,4.8,0.075,0.8888888888888888
5.85,5.3,0.075,0.8888888888888888
5.85,5.8,0.075,0.8888888888888888
6.35,4.3,0.075,0.8888888888888888
6.35,4.8,0.075,0.8888888888888888
6.35,5.3,0.075,0.8888888888888888
6.35,5.8,0.075,0.8888888888888888
6.85,4.3,0.075,0.8888888888888888
6.85,4.8,0.075,0.8888888888888888
6.85,5.3,0.075,0.8888888888888888
6.85,5.8,0.075,0.8888888888888888
7.35,4.3,0.075,0.8888888888888888
7.35,4.8,0.075,0.8888888888888888
7.35,5.3,0.075,0.8888888888888888
7.35,5.8,0.075,0.8888888888888888
7.85,4.3,0.075,0.8888888888888888
7.85,4.8,0.075,0.8888888888888888
7.85,5.3,0.075,0.8888888888888888
7.85,5.8,0.075,0.8888888888888888
8.35,4.3,0.075,0.8888888888888888
8.35,4.8,0.075,0.8888888888888888
8.35,5.3,0.075,0.8888888888888888
8.35,5.8,0.075,0.8888888888888888
8.85,4.3,0.075,0.8888888888888888
8.85,4.8,0.075,0.8888888888888888
8.85,5.3,0.075,0.8888888888888888
8.85,5.8,0.075,0.8888888888888888
9.35,4.3,0.075,0.8888888888888888
9.35,4.8,0.075,0.8888888888888888
9.35,5.3,0.075,0.8888888888888888
9.35,5.8,0.075,0.8888888888888888
4.85,7.0,0.075,0.8888888888888888
4.85,7.5,0.075,0.8888888888888888
4.85,8.0,0.075,0.8888888888888888
4.85,8.5,0.075,0.8888888888888888
5.35,7.0,0.075,0.8888888888888888
5.35,7.5,0.075,0.8888888888888888
5.35,8.0,0.075,0.8888888888888888
5.35,8.5,0.075,0.8888888888888888
5.85,7.0,0.075,0.8888888888888888
5.85,7.5,0.075,0.8888888888888888
5.85,8.0,0.075,0.8888888888888888
5.85,8.5,0.075,0.8888888888888888
6.35,7.0,0.075,0.8888888888888888
6.35,7.5,0.075,0.8888888888888888
6.35,8.0,0.075,0.8888888888888888
6.35,8.5,0.075,0.8888888888888888
6.85,7.0,0.075,0.8888888888888888
6.85,7.5,0.075,0.8888888888888888
6.85,8.0,0.075,0.8888888888888888
6.85,8.5,0.075,0.8888888888888888
7.35,7.0,0.075,0.8888888888888888
7.35,7.5,0.075,0.8888888888888888
7.35,8.0,0.075,0.8888888888888888
7.35,8.5,0.075,0.8888888888888888
7.85,7.0,0.075,0.8888888888888888
7.85,7.5,0.075,0.8888888888888888
7.85,8.0,0.075,0.8888888888888888
7.85,8.5,0.075,0.8888888888888888
8.35,7.0,0.075,0.8888888888888888
8.35,7.5,0.075,0.8888888888888888
8.35,8.0,0.075,0.8888888888888888
8.35,8.5,0.075,0.8888888888888888
8.85,7.0,0.075,0.8888888888888888
8.85,7.5,0.075,0.8888888888888888
8.85,8.0,0.075,0.8888888888888888
8.85,8.5,0.075,0.8888888888888888
9.35,7.0,0.075,0.8888888888888888
9.35,7.5,0.075,0.8888888888888888
9.35,8.0,0.075,0.8888888888888888
9.35,8.5,0.075,0.8888888888888888
4.75,0.5,0.075,2.2222222222222223
4.75,1.0,0.075,2.2222222222222223
4.75,1.5,0.075,2.2222222222222223
4.75,2.0,0.075,2.2222222222222223
4.75,2.5,0.075,2.2222222222222223
4.75,3.0,0.075,2.2222222222222223
5.25,0.5,0.075,2.2222222222222223
5.25,1.0,0.075,2.2222222222222223
5.25,1.5,0.075,2.2222222222222223
5.25,2.0,0.075,2.2222222222222223
5.25,2.5,0.075,2.2222222222222223
5.25,3.0,0.075,2.2222222222222223
5.75,0.5,0.075,2.2222222222222223
5.75,1.0,0.075,2.2222222222222223
5.75,1.5,0.075,2.2222222222222223
5.75,2.0,0.075,2.2222222222222223
5.75,2.5,0.075,2.2222222222222223
5.75,3.0,0.075,2.2222222222222223
6.25,0.5,0.075,2.2222222222222223
6.25,1.0,0.075,2.2222222222222223
6.25,1.5,0.075,2.2222222222222223
6.25,2.0,0.075,2.2222222222222223
6.25,2.5,0.075,2.2222222222222223
6.25,3.0,0.075,2.2222222222222223
6.75,0.5,0.075,2.2222222222222223
6.75,1.0,0.075,2.2222222222222223
6.75,1.5,0.075,2.2222222222222223
6.75,2.0,0.075,2.2222222222222223
6.75,2.5,0.075,2.2222222222222223
6.75,3.0,0.075,2.2222222222222223
7.25,0.5,0.075,2.2222222222222223
7.25,1.0,0.075,2.2222222222222223
7.25,1.5,0.075,2.2222222222222223
7.25,2.0,0.075,2.2222222222222223
7.25,2.5,0.075,2.2222222222222223
7.25,3.0,0.075,2.2222222222222223
4.75,19.75,0.075,1.4666666666666666
4.75,20.25,0.075,1.4666666666666666
4.75,20.75,0.075,1.4666666666666666
4.75,21.25,0.075,1.4666666666666666
4.75,21.75,0.075,1.4666666666666666
4.75,22.25,0.075,1.4666666666666666
4.75,22.75,0.075,1.4666666666666666
4.75,23.25,0.075,1.4666666666666666
4.75,23.75,0.075,1.4666666666666666
4.75,24.25,0.075,1.4666666666666666
4.75,24.75,0.075,1.4666666666666666
4.75,25.25,0.075,1.4666666666666666
4.75,25.75,0.075,1.4666666666666666
4.75,26.25,0.075,1.4666666666666666
4.75,26.75,0.075,1.4666666666666666
4.75,27.25,0.075,1.4666666666666666
4.75,27.75,0.075,1.4666666666666666
4.75,28.25,0.075,1.4666666666666666
4.75,28.75,0.075,1.4666666666666666
4.75,29.25,0.075,1.4666666666666666
5.25,19.75,0.075,1.4666666666666666
5.25,20.25,0.075,1.4666666666666666
5.25,20.75,0.075,1.4666666666666666
5.25,21.25,0.075,1.4666666666666666
5.25,21.75,0.075,1.4666666666666666
5.25,22.25,0.075,1.4666666666666666
5.25,22.75,0.075,1.4666666666666666
5.25,23.25,0.075,1.4666666666666666
5.25,23.75,0.075,1.4666666666666666
5.25,24.25,0.075,1.4666666666666666
5.25,24.75,0.075,1.4666666666666666
5.25,25.25,0.075,1.4666666666666666
5.25,25.75,0.075,1.4666666666666666
5.25,26.25,0.075,1.4666666666666666
5.25,26.75,0.075,1.4666666666666666
5.25,27.25,0.075,1.4666666666666666
5.25,27.75,0.075,1.4666666666666666
5.25,28.25,0.075,1.4666666666666666
5.25,28.75,0.075,1.4666666666666666
5.25,29.25,0.075,1.4666666666666666
5.75,19.75,0.075,1.4666666666666666
5.75,20.25,0.075,1.4666666666666666
5.75,20.75,0.075,1.4666666666666666
5.75,21.25,0.075,1.4666666666666666
5.75,21.75,0.075,1.4666666666666666
5.75,22.25,0.075,1.4666666666666666
5.75,22.75,0.075,1.4666666666666666
5.75,23.25,0.075,1.4666666666666666
5.75,23.75,0.075,1.4666666666666666
5.75,24.25,0.075,1.4666666666666666
5.75,24.75,0.075,1.4666666666666666
5.75,25.25,0.075,1.4666666666666666
5.75,25.75,0.075,1.4666666666666666
5.75,26.25,0.075,1.4666666666666666
5.75,26.75,0.075,1.4666666666666666
5.75,27.25,0.075,1.4666666666666666
5.75,27.75,0.075,1.4666666666666666
5.75,28.25,0.075,1.4666666666666666
5.75,28.75,0.075,1.4666666666666666
5.75,29.25,0.075,1.4666666666666666
6.25,19.75,0.075,1.4666666666666666
6.25,20.25,0.075,1.4666666666666666
6.25,20.75,0.075,1.4666666666666666
6.25,21.25,0.075,1.4666666666666666
6.25,21.75,0.075,1.4666666666666666
6.25,22.25,0.075,1.4666666666666666
6.25,22.75,0.075,1.4666666666666666
6.25,23.25,0.075,1.4666666666666666
6.25,23.75,0.075,1.4666666666666666
6.25,24.25,0.075,1.4666666666666666
6.25,24.75,0.075,1.4666666666666666
6.25,25.25,0.075,1.4666666666666666
6.25,25.75,0.075,1.4666666666666666
6.25,26.25,0.075,1.4666666666666666
6.25,26.75,0.075,1.4666666666666666
6.25,27.25,0.075,1.4666666666666666
6.25,27.75,0.075,1.4666666666666666
6.25,28.25,0.075,1.4666666666666666
6.25,28.75,0.075,1.4666666666666666
6.25,29.25,0.075,1.4666666666666666
6.75,19.75,0.075,1.4666666666666666
6.75,20.25,0.075,1.4666666666666666
6.75,20.75,0.075,1.4666666666666666
6.75,21.25,0.075,1.4666666666666666
6.75,21.75,0.075,1.4666666666666666
6.75,22.25,0.075,1.4666666666666666
6.75,22.75,0.075,1.4666666666666666
6.75,23.25,0.075,1.4666666666666666
6.75,23.75,0.075,1.4666666666666666
6.75,24.25,0.075,1.4666666666666666
6.75,24.75,0.075,1.4666666666666666
6.75,25.25,0.075,1.4666666666666666
6.75,25.75,0.075,1.4666666666666666
6.75,26.25,0.075,1.4666666666666666
6.75,26.75,0.075,1.4666666666666666
6.75,27.25,0.075,1.4666666666666666
6.75,27.75,0.075,1.4666666666666666
6.75,28.25,0.075,1.4666666666666666
6.75,28.75,0.075,1.4666666666666666
6.75,29.25,0.075,1.4666666666666666
7.25,19.75,0.075,1.4666666666666666
7.25,20.25,0.075,1.4666666666666666
7.25,20.75,0.075,1.4666666666666666
7.25,21.25,0.075,1.4666666666666666
7.25,21.75,0.075,1.4666666666666666
7.25,22.25,0.075,1.4666666666666666
7.25,22.75,0.075,1.4666666666666666
7.25,23.25,0.075,1.4666666666666666
7.25,23.75,0.075,1.4666666666666666
7.25,24.25,0.075,1.4666666666666666
7.25,24.75,0.075,1.4666666666666666
7.25,25.25,0.075,1.4666666666666666
7.25,25.75,0.075,1.4666666666666666
7.25,26.25,0.075,1.4666666666666666
7.25,26.75,0.075,1.4666666666666666
7.25,27.25,0.075,1.4666666666666666
7.25,27.75,0.075,1.4666666666666666
7.25,28.25,0.075,1.4666666666666666
7.25,28.75,0.075,1.4666666666666666
7.25,29.25,0.075,1.4666666666666666
7.75,19.75,0.075,1.4666666666666666
7.75,20.25,0.075,1.4666666666666666
7.75,20.75,0.075,1.4666666666666666
7.75,21.25,0.075,1.4666666666666666
7.75,21.75,0.075,1.4666666666666666
7.75,22.25,0.075,1.4666666666666666
7.75,22.75,0.075,1.4666666666666666
7.75,23.25,0.075,1.4666666666666666
7.75,23.75,0.075,1.4666666666666666
7.75,24.25,0.075,1.4666666666666666
